"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Pakistan","PAK","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","10.8254332557511","10.574872970981","10.3492108808336","10.1576943485822","10.0340333493394","10.0125719918608","10.0935363786287","10.2761453924131","10.5266253002351","10.7862892900505","11.0040963325488","11.1729304909921","11.3217911302663","11.4544705447139","11.5724092563552","11.6682629414498","11.7317072564125","11.7735436562501","11.7994327321267","11.8092500261611","11.7964001161365","11.7677141812218","11.7263714983952","11.6795897068771","11.6339392791199","11.5925077674626","11.5844247179815","11.5957574034026","11.6249126865778","11.6648015949484","11.7055733386647","11.7430887528219","11.8024307286547","11.8792591593428","11.9694204174059","12.0676908098397","12.1499698873255","12.2367194911771","12.3221968491291","12.393134621227","12.4349459336419","12.4570132110433","12.4630215030047","12.4548368983047","12.4319216391225","12.3893980746195","12.3221981505535","12.2405506048695","12.1468485634434","12.0415343534225","11.9223325559161","11.7899529469968","11.6543329840652","11.5185691712169","11.3846165476777","11.2517860971922","11.1146586964955","10.9868866503639","10.8703963328413","10.7708439180928","10.6928357480307",
"Pakistan","PAK","Wanted fertility rate (births per woman)","SP.DYN.WFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","","","","","","","","","","","","","","","","3.1","","","","","","3","","","","","2.9","","",
"Pakistan","PAK","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","112.675","112.675","112.675","112.675","112.675","112.675","112.675","112.675","112.131","111.587","111.043","110.499","109.955","109.4036","108.8522","108.3008","107.7494","107.198","106.4772","105.7564","105.0356","104.3148","103.594","101.914","100.234","98.554","96.874","95.194","92.1586","89.1232","86.0878","83.0524","80.017","76.8746","73.7322","70.5898","67.4474","64.305","61.6674","59.0298","56.3922","53.7546","51.117","49.6102","48.1034","46.5966","45.0898","43.583","43.1674","42.7518","42.3362","41.9206","41.505","40.9644","40.4238","39.8832","39.3426","38.802","38.2106","37.6192","",
"Pakistan","PAK","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63","0.64","0.68","0.68","0.67","0.67","0.69","0.68","0.69","0.69","0.69","0.7","0.69","0.68","0.66","0.64","0.43","0.4","0.58","0.66","0.83","1.7","2.83","1.78","2.83","3.25","3.61","3.96","3.89","",
"Pakistan","PAK","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.95","0.98","1","1","1.01","1.02","1","0.99","1.01","1","0.98","0.98","0.99","0.99","0.99","0.95","0.83","1.01","1.1","1.31","1.74","3.53","6.05","4.1","6.73","7.21","7.6","7.98","7.81","",
"Pakistan","PAK","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.33","84.34","84.32","83.03","83.39","83.22","83.36","83.49","83.18","83.5","83.79","83.59","83.37","83.5","83.6","82.38","81.03","80.74","80.25","80.11","79.9","79.55","79.99","80.43","79.85","80.83","81.15","81.47","81.76","81.86","",
"Pakistan","PAK","Labor force participation rate for ages 15-24, total (%) (national estimate)","SL.TLF.ACTI.1524.NE.ZS","","","","","","","","","","","","","","","","","42.42","42.5","42.5","42.5","42.49","45.76","45.7","44.75","44.73","43.08","42.42","","41.87","17.9","41.86","41.76","41.75","40.3","39.51","39.06","","41.19","40.26","","40.54","","43.42","","43.58","","42.35","41.27","40.73","41.08","41.58","40.25","","41.4","40.05","40.29","","","40.04","","",
"Pakistan","PAK","Children in employment, study and work, female (% of female children in employment, ages 7-14)","SL.TLF.0714.SW.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.83639987746763","","","","","","","","","",
"Pakistan","PAK","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6000003814697","21.6599998474121","21.5499992370605","21.4899997711182","21.4699993133545","21.4500007629395","21.2299995422363","21.0900001525879","20.9799995422363","20.9300003051758","20.8199996948242","20.6700000762939","20.7600002288818","20.5499992370605","20.3199996948242","20.7299995422363","20.9799995422363","20.1100006103516","20.9899997711182","21.4200000762939","21.7700004577637","22.3199996948242","22.9200000762939","22.8700008392334","24.0200004577637","23.5900001525879","24.2900009155273","24.9899997711182","24.9599990844727","",
"Pakistan","PAK","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.3","50.24","49.69","50.02","48.91","49.48","50.1","50.07","50.34","50.75","50.56","50.47","50.93","51.4","50.99","50.56","50.61","50.55","50.92","51.21","51.12","50.99","50.67","51.12","51.14","50.83","50.56","50.3","50.42","47.91",
"Pakistan","PAK","Employment to population ratio, ages 15-24, male (%) (national estimate)","SL.EMP.1524.SP.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.12","64.25","62.32","61.4","61.26","59.47","","58.15","57.3","56.38","","","56.29","","",
"Pakistan","PAK","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8","","","97","","","","","","91.7","","90.8","","","93.7","","","88.4","88.5","","86.8","","","85.1","83.6","","79.6","","75.9","","","76.2","","",
"Pakistan","PAK","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","","","3.4","","","","","","4.4","","3.7","","","4.1","","","3.8","3.9","","4","","","4.2","4.1","","4","","3.9","","","4","","",
"Pakistan","PAK","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01343811","0.95722359","1.07123935","0.60844594","0.65464765","0.59058803","0.48937705","0.66952848","0.56152737","0.56858456","0.57170933","0.6115551","0.67824304","0.70266867","0.69841218","0.74002051","0.82046705","0.91669142","1.13782847","","",
"Pakistan","PAK","Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure","SH.UHC.NOP2.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Mortality caused by road traffic injury (per 100,000 population)","SH.STA.TRAF.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","14","14.1","14","14.4","14.4","14.1","14.1","14.2","14.5","14.7","14.8","13.8","13.7","13.5","13.5","13.5","13.3","13.1","13","",
"Pakistan","PAK","Prevalence of overweight, weight for height, male (% of children under 5)","SH.STA.OWGH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","1.3","","","","","","","","","4.8","","","","","","","","","","6.7","","4.7","","","","","2.3","","",
"Pakistan","PAK","Diabetes prevalence (% of population ages 20 to 79)","SH.STA.DIAB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1","","","","","","","","","19.9","",
"Pakistan","PAK","Prevalence of current tobacco use, females (% of female adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2","","","11.4","","9.8","","8.5","","7.3","","6.4","","",
"Pakistan","PAK","Immunization, HepB3 (% of one-year-old children)","SH.IMM.HEPB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","62","65","60","54","53","52","52","63","64","65","69","72","75","75","75","75","",
"Pakistan","PAK","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.20839653","87.39701625","87.60531853","87.81249783","88.01867455","87.95133784","88.10896463","88.26504152","88.4194668","88.5722364","88.7234313","88.87304362","89.0210575","89.16731289","89.31195913","89.45498234","89.59636844","89.73605141","89.8748303","90.01254307","90.14896508",
"Pakistan","PAK","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.1","8.2","8.3","8.4","8.3","8","7.6","7.3","7","6.7","6.5","6.2","5.9","5.6","5.5","5.5","5.5","5.6","5.6","5.6","5.6","5.6","5.5","5.4","5.2","5.1","5","4.8","4.7","4.6","",
"Pakistan","PAK","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14","","","","","0.26","","","","","0.31","","","","","0.48","","","0.57","","",
"Pakistan","PAK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","1.65421998500824","1.56881999969482","1.83042001724243","1.88065004348755","1.98008000850677","2.23794007301331","2.14983010292053","2.20418000221252","2.19807004928589","2.13094997406006","1.97245001792908","2.01366996765137","1.99576997756958","2.06984996795654","2.43543004989624","2.67812991142273","2.97745990753174","","2.36382007598877","2.51680994033813","2.56676006317139","2.54967999458313","2.38644003868103","2.58930993080139","2.79531002044678","2.81057000160217","3.02230000495911","","2.61149001121521","1.83782005310059","","","","1.76759004592896","2.04972004890442","2.39550995826721","2.63527011871338","2.74622988700867","2.59078001976013","2.28687000274658","2.22175002098084","2.13628005981445","2.49343991279602","2.46592998504639","2.6500198841095","3.00291991233826","2.89951992034912","","2.50755000114441","",
"Pakistan","PAK","Pupil-teacher ratio, tertiary","SE.TER.ENRL.TC.ZS","","","","","","","","","","","","33.43414","","","","","24.01577","","","","","","","","","","34.30391","34.14621","","","","","41.41336","","","","","","","","","","","","","","","","","","","","","","","","","33.056","33.01575","","",
"Pakistan","PAK","Secondary education, teachers (% female)","SE.SEC.TCHR.FE.ZS","","","","","","","","","","","","26.1937007904053","26.5866603851318","","","28.1720905303955","29.4427795410156","29.7584800720215","29.780590057373","27.2669506072998","29.7486705780029","29.7334003448486","29.7897491455078","29.9541702270508","30.1016407012939","30.8637409210205","","31.1541900634766","","30.5250606536865","31.7504196166992","","","","","","","","","","","","","","","","","","","","","","","","57.4768486022949","57.066219329834","58.0573310852051","61.2896385192871","60.4845085144043","","",
"Pakistan","PAK","School enrollment, secondary, male (% net)","SE.SEC.NENR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.26988","36.9205","36.974","36.1515","","37.84624","39.40586","40.73413","","38.43958","39.39741","38.91654","40.36689","","",
"Pakistan","PAK","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","7","","","","","","","","","1.89251005649567","","","","","","","","","","","","","","","","","","","","","","","","6.75866985321045","23.3460502624512","","22.5832405090332","23.2996196746826","23.878719329834","24.1540908813477","25.6495208740234","26.0706100463867","27.7178897857666","","27.7178897857666","27.2532901763916","8.95104026794434","11.5675497055054","",
"Pakistan","PAK","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3636932373047","","","","59.8198509216309","58.8606605529785","50.9544715881348","61.2874412536621","60.8554306030273","74.8208465576172","","75.0952835083008","","66.5066833496094","70.6304092407227","","",
"Pakistan","PAK","Gross intake ratio in first grade of primary education, female (% of relevant age group)","SE.PRM.GINT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.29672","90.59376","95.86605","98.0539","95.61974","94.57608","88.76197","90.58567","90.14781","96.56332","97.29933","106.60749","105.51696","107.25756","","",
"Pakistan","PAK","Trained teachers in preprimary education, male (% of male teachers)","SE.PRE.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","44.5028686523438","","","","","","","","","","","","","","","","","67.1493530273438","","","","","","","76.6517181396484","79.102180480957","75.2384872436523","79.420051574707","79.1443176269531","79.5041427612305","78.0424194335938","80.2882614135742","79.40380859375","79.765983581543","","","81.2635192871094","79.7830963134766","79.729248046875","",
"Pakistan","PAK","Coverage of social safety net programs in poorest quintile (% of population)","per_sa_allsa.cov_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.14358362344597","","13.4021972743424","","","","19.7029894250613","","21.1084136975792","","","20.53671909","","",
"Pakistan","PAK","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.254495165788218","0.267192147269629","0.259875374187434","0.264401879950282","0.251876067669903","0.272535499860227","0.26656306812728","0.255619488605515","0.245535593091574","0.236430359163985","0.216326944137222","0.198103948597269","0.191253833672496","0.203849464865653","0.216757765552074","0.219862866610288","0.233762376624474","0.24107510103958","0.259514910941173","0.247624471810833","0.253813868638647","0.291714412198437","0.298133196545796","0.294597183174584","0.295183721411333","0.310236300028293","0.31030043634883","0.320468272652575","0.305405245928068","0.262782318509822","0.244786512629868",
"Pakistan","PAK","Gross savings (current LCU)","NY.GNS.ICTR.CN","","","","","","","","","","","","","","","","","17113469881.2005","22919845327.3567","27394127205.5529","27475203816.2465","38457423431.7603","48599437374.9425","57118435596.3298","68754782988.5929","71579011944.13","68919423118.5759","97221307705.427","116767262271.178","117477470894.486","132647800910.607","154324380017.028","218040675371.701","260041839277.413","216364317258.512","300662542110.717","319315132516.258","330895442760.816","389521759447.128","465035531800","490777639600","809051725000","951566500000","1049359820000","1160389970000","1384062830000","1408379823200","1474471508400","1584521768400","1342195904500","1987564311600","2364005973800","2828265115400","2785270847800","3283141432000","3844676194800","4328271086500","4346832388400","4163253755700","4229080727200","4682081789200","7189510406200",
"Pakistan","PAK","GNI (current US$)","NY.GNP.MKTP.CD","3743805557.32885","4113188163.79672","4304913711.46577","4618647397.73205","5191095684.16632","5904242167.15666","6530659168.41663","7414511761.44477","7976000544.30911","8608117913.48173","9933511425.45149","10602710262.9147","9280297318.40882","6304783732.14792","8825591919.19192","11135306065.4545","13023880817.7778","14945208942.3671","17630257535.7145","19454758400.7729","23372307730.0403","27838462487.4744","30403618323.6132","28268946910.1863","30706971613.5706","30636427793.3048","31255404416.569","32653162967.4037","37638850724.0854","39281967545.4752","39037984570.8193","44456418830.356","47608413397.6312","50299012145.108","50683413485.0958","58850661626.4522","61353009810.8316","60247003571.199","59853183245.9639","61165855718.8874","79997743416.2841","77324403984.8849","77585985384.8652","89549542940.0717","105552683863.123","117669281992.533","134597061106.043","148803716311.916","166154814106.305","163745775283.032","173883635077.065","210570413183.996","221138620829.57","227549567178.979","240405888750.807","265957131701.171","273309637737.69","299553253219.097","309130541558.339","272611906022.841","258004551597.38",
"Pakistan","PAK","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","313890582985.717","329778367518.956","355190751560.676","361434108820.746","374942403419.341","393549329433.617","412623017578.277","416808649019.851","427438246134.29","443083053338.853","461958781374.912","478378728450.521","490378082560.493","518707391079.409","557853511773.554","594218744183.466","629271615450.128","659683162801.933","670907048188.507","689904844774.45","700989467466.727","720255503470.937","745515104687.75","778291352961.522","814674200957.25","853217638847.996","900372723927.891","950381922984.568","1005850179831.13","1015796322530.06","1021134610927.18",
"Pakistan","PAK","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.322005553899","27.4896732358","31.1986943768522","34.3814004051382","37.4202187458323","42.2954805322198","47.7966356369976","51.7989394970403","58.7314581456539","63.1516093566086","66.8537374242157","69.3413981179227","73.0238671704974","75.7469368923035","78.2152301773018","83.9488849713463","90.5302791317129","100","107.274319326357","121.438830984073","146.536006194614","162.435513755632","194.345403739772","205.945053717896","220.291068932894","236.618058791803","246.343649379388","247.329604458182","257.255875286604","263.582533256103","286.305463690879","312.968133816101",
"Pakistan","PAK","Adjusted savings: net national savings (% of GNI)","NY.ADJ.NNAT.GN.ZS","","","","","","","","","","","","","","","","","5.66411871947125","7.32807244852358","8.38135541172399","6.97202574726049","9.33742440311901","10.1929402685321","10.3072319169143","11.6058039046653","9.60368959599239","7.06607458643512","11.4409769976985","12.9493210183295","10.0222981298886","9.95292370633257","10.6900779165238","13.892928044964","13.1765499183685","7.90269531427335","11.0693290381771","9.03438299270415","7.37581059511158","7.69807464423759","8.85524931121403","8.43481504587177","10.2418751365108","11.9522654080089","12.8157685623717","13.4514805097303","14.4991210108707","11.9655998754445","9.6508378872107","9.21657885383428","5.05799256941031","8.60157033786746","9.81000350808585","10.1736338572317","8.66387217645208","9.6707653085457","10.5592381491235","11.0804776195263","10.2271447836253","8.25187711789875","7.38575416265206","7.75455379904839","",
"Pakistan","PAK","Adjusted savings: education expenditure (% of GNI)","NY.ADJ.AEDU.GN.ZS","","","","","","","","","","","1.0060104","1","1.2","1.3","1.4","1.4","1.5","1.5","1.6","1.5","1.5","1.3","1.3","1.3","1.4","1.7","1.8","2.1","1.9083271","1.8","1.9","2","2.1","2","2.3","2.4","2.4","2.4","2.3258377","2.34","2.17600000000004","2.01200000000004","1.84800000000003","1.68400000000002","1.52","1.71","1.94","1.91","2.02","1.85","1.51","1.45","1.68062728745895","1.91125457491787","1.8643885650318","1.94586886432773","2.02734916362365","2.02734916362365","2.02734916362365","2.02734916362365","",
"Pakistan","PAK","Industry (including construction), value added (constant LCU)","NV.IND.TOTL.KN","67727917459.8681","79805458109.5478","87247949865.0374","98075034912.7627","112719566431.912","125344149460.059","135398631513.224","140218563640.413","147370721102.069","165017891958.124","190180010887.943","202333495681.057","199327516512.622","219954752994.665","238457073194.309","243121523659.676","255041785960.058","262556733932.037","287537457555.802","309460374722.669","342785281915.987","374944076543.856","415207743949.311","435711065790.859","466482828374.48","503024706020.504","543770329141.53","590781430408.595","648803921213.75","678979915584.331","722637397384.555","759741528900","814169434000","854044852900","887213008000","923969080700","967613151700","964467030000","1023446770700","1073811493100","1087467000000","1150636000000","1166111000000","1247508000000","1464252000000","1559565000000","1616157000000","1741085000000","1888600000000","1790263000000","1851564000000","1935022000000","1984316000000","1999207000000","2089776000000","2198027000000","2323169000000","2428902000000","2540894000000","2483243000000","2417615000000",
